Custcode,Partno,Brand,Areano,Dnno,qty,amt,cost,profit,gp,sales,months,place,type
10009,10004,10002,1002,279,4000,3967.95,3818.84,149.11,0.04 ,10008,27,10004,0
10009,10004,10002,1002,279,2000,1968.47,1909.42,59.05,0.03 ,10008,27,10004,0
10005,10002,10002,1006,983,19000,17375.28,16854.026,521.254,0.03 ,10008,27,10004,1
10002,10001,10001,1005,1124,10500,20343.49,15439.284,4904.206,0.24 ,10002,50,10002,0
10002,10001,10001,1005,1124,21000,40686.98,30878.568,9808.412,0.24 ,10002,50,10002,0
10001,10001,10001,1013,2074,101500,196653.69,149246.412,47407.278,0.24 ,10002,50,10002,0
10007,10002,10002,1003,884,19000,17669.77,16854.026,815.744,0.05 ,10008,27,10004,0
10020,10003,10003,1005,2025,5000,2712.47,2402.91,309.56,0.11 ,10016,86,10004,0
10020,10003,10003,1005,2025,10000,5192.43,4805.71,386.72,0.07 ,10016,86,10004,1
10020,10003,10003,1005,2025,30000,16274.78,14417.43,1857.35,0.11 ,10016,86,10004,0
10021,10003,10003,1005,1055,15000,7904.9,7210.74,694.16,0.09 ,10017,70,10004,1
10021,10003,10003,1005,1055,15000,7904.9,7208.715,696.185,0.09 ,10017,70,10004,1
10019,10003,10003,1006,1311,60000,32549.58,28831.98,3717.6,0.11 ,10015,5,10004,0
10019,10003,10003,1006,1311,80000,46499.4,38446.48,8052.92,0.17 ,10015,5,10004,0
10019,10003,10003,1006,1311,10000,5424.93,4805.81,619.12,0.11 ,10015,5,10004,0
10005,10002,10002,1006,975,9500,8687.64,8427.013,260.627,0.03 ,10008,27,10004,0
10005,10002,10002,1006,975,209000,191128.03,185394.077,5733.953,0.03 ,10008,27,10004,0
10022,10004,10002,1013,1751,2000,2092.47,2029.7,62.77,0.03 ,10008,27,10004,0
10009,10004,10002,1002,631,8000,7873.9,7637.68,236.22,0.03 ,10008,27,10004,0
10023,10004,10002,1005,1288,2000,2169.97,2029.7,140.27,0.06 ,10018,85,10004,0
10001,10001,10001,1013,2074,70000,135623.25,102928.56,32694.69,0.24 ,10002,51,10002,0
10005,10002,10002,1006,975,9500,8687.64,8427.013,260.627,0.03 ,10008,28,10004,0
10019,10003,10003,1006,1311,30000,16274.79,14416.08,1858.71,0.11 ,10015,6,10004,0
10009,10004,10002,1002,279,6000,5905.42,6089.1,-183.68,-0.03 ,10008,28,10004,0
10009,10004,10002,1002,279,4000,3936.95,4059.4,-122.45,-0.03 ,10008,28,10004,0
10024,10004,10002,1005,740,2000,2169.97,2029.7,140.27,0.06 ,10019,40,10004,0
10005,10002,10002,1006,975,85500,78188.74,75840.21,2348.53,0.03 ,10008,28,10004,0
10022,10004,10002,1013,1751,18000,18832.26,18026.712,805.548,0.04 ,10008,28,10004,0
10001,10001,10001,1013,2074,3500,6781.16,5146.4315,1634.7285,0.24 ,10002,51,10002,0
10001,10001,10001,1013,2074,24500,47468.14,36024.996,11443.144,0.24 ,10002,51,10002,0
10001,10001,10001,1013,2074,24500,47468.14,36024.996,11443.144,0.24 ,10002,51,10002,0
10002,10001,10001,1005,1124,3500,6780.9,5146.4315,1634.4685,0.24 ,10002,51,10002,0
10002,10001,10001,1005,1124,3500,6780.9,5146.4315,1634.4685,0.24 ,10002,51,10002,0
10004,10001,10001,1006,61,14000,27123.6,20585.712,6537.888,0.24 ,10001,52,10001,0
10005,10002,10002,1006,975,28500,26061.9,25280.0415,781.8585,0.03 ,10008,28,10004,0
10005,10002,10002,1006,975,28500,26061.91,25280.0415,781.8685,0.03 ,10008,28,10004,0
10009,10004,10002,1002,631,2000,1968.4,1909.43,58.97,0.03 ,10008,28,10004,0
10023,10004,10002,1005,1288,375,406.85,358.02,48.83,0.12 ,10018,85,10004,0
10023,10004,10002,1005,1288,700,759.46,668.2998,91.1602,0.12 ,10018,85,10004,0
10023,10004,10002,1005,1288,925,1003.58,883.1105,120.4696,0.12 ,10018,85,10004,0
10001,10001,10001,1013,2074,10500,20342.7,15439.284,4903.416,0.24 ,10002,51,10002,0
10019,10003,10003,1006,1311,80000,433977.6,38438,395539.6,0.91 ,10015,6,10004,0
10005,10002,10002,1006,975,9500,8687.3,8426.6805,260.6195,0.03 ,10008,28,10004,0
10005,10002,10002,1006,975,66500,60811.11,58986.7635,1824.3465,0.03 ,10008,28,10004,0
10005,10002,10002,1006,975,313500,286680.96,278080.4565,8600.5035,0.03 ,10008,28,10004,0
10007,10002,10002,1003,884,19000,17669.09,16853.361,815.729,0.05 ,10008,28,10004,0
10009,10004,10002,1002,631,2000,1968.4,1909.4,59,0.03 ,10008,28,10004,0
10009,10004,10002,1002,631,2000,1968.4,1879.28,89.12,0.05 ,10008,28,10004,0
10001,10001,10001,1013,2074,3500,6780.9,5146.4315,1634.4685,0.24 ,10002,51,10002,0
10001,10001,10001,1013,2074,7000,13561.8,10292.863,3268.937,0.24 ,10002,51,10002,0
10001,10001,10001,1013,2074,10500,20342.7,15439.284,4903.416,0.24 ,10002,51,10002,0
10005,10002,10002,1006,975,9500,8687.3,8426.6805,260.6195,0.03 ,10008,28,10004,0
10005,10002,10002,1006,975,152000,138996.83,134826.888,4169.942,0.03 ,10008,28,10004,0
10004,10001,10001,1006,61,3500,6780.9,5146.4315,1634.4685,0.24 ,10001,52,10001,0
10004,10001,10001,1006,61,28000,54247.19,41171.424,13075.766,0.24 ,10001,52,10001,0
10019,10003,10003,1006,1311,20000,10849.44,9609.5,1239.94,0.11 ,10015,6,10004,0
10019,10003,10003,1006,1311,50000,27123.6,24023.8,3099.8,0.11 ,10015,6,10004,0
10019,10003,10003,1006,1311,50000,27123.6,24023.75,3099.85,0.11 ,10015,6,10004,0
10019,10003,10003,1006,1311,30000,16274.16,14414.25,1859.91,0.11 ,10015,6,10004,0
10005,10002,10002,1006,975,28500,26061.9,25280.0415,781.8585,0.03 ,10008,28,10004,0
10005,10002,10002,1006,975,47500,43436.51,42133.4025,1303.1075,0.03 ,10008,28,10004,0
10005,10002,10002,1006,975,57000,52123.81,50560.14,1563.67,0.03 ,10008,28,10004,0
10005,10002,10002,1006,983,38000,34749.21,33706.722,1042.488,0.03 ,10008,28,10004,1
10001,10001,10001,1013,2074,49000,94932.6,72049.992,22882.608,0.24 ,10002,52,10002,0
10001,10001,10001,1013,2074,10500,20342.7,15439.284,4903.416,0.24 ,10002,52,10002,0
10003,10001,10001,1002,1241,7000,13561.8,10292.863,3268.937,0.24 ,10002,52,10002,0
10003,10001,10001,1002,1241,7000,12476.85,10292.863,2183.987,0.18 ,10002,52,10002,0
10019,10003,10003,1006,1311,45000,24411.24,21621.375,2789.865,0.11 ,10015,7,10004,0
10019,10003,10003,1006,1311,45000,24411.24,21621.375,2789.865,0.11 ,10015,7,10004,0
10017,10002,10002,1003,808,9500,11043.18,8426.6805,2616.4995,0.24 ,10013,75,10003,0
10005,10002,10002,1006,975,57000,52123.81,50560.083,1563.727,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,66500,60811.11,58987.096,1824.014,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,57000,52123.81,50562.078,1561.732,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,9500,8687.3,8427.013,260.287,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,9500,8687.29,8427.013,260.277,0.03 ,10008,29,10004,0
10009,10004,10002,1002,631,4000,3936.8,3758.56,178.24,0.05 ,10008,29,10004,0
10009,10004,10002,1002,631,4000,3936.8,3758.552,178.248,0.05 ,10008,29,10004,0
10009,10004,10002,1002,631,2000,1968.4,1909.42,58.98,0.03 ,10008,29,10004,0
10019,10003,10003,1006,1311,30000,16274.16,14414.25,1859.91,0.11 ,10015,7,10004,0
10001,10001,10001,1013,2074,49000,87337.99,72049.992,15287.998,0.18 ,10002,52,10002,0
10004,10001,10001,1006,61,3500,6780.91,5146.4315,1634.4785,0.24 ,10001,53,10001,0
10019,10003,10003,1006,1311,10000,5424.72,4805.81,618.91,0.11 ,10015,7,10004,0
10019,10003,10003,1006,1311,5000,2712.36,2402.91,309.45,0.11 ,10015,7,10004,0
10019,10003,10003,1006,1311,60000,32548.32,28833.84,3714.48,0.11 ,10015,7,10004,0
10005,10002,10002,1006,975,9500,8690.66,8429.369,261.291,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,323000,295482.6,286618.249,8864.351,0.03 ,10008,29,10004,0
10009,10004,10002,1002,631,2000,1969.16,1909.42,59.74,0.03 ,10008,29,10004,0
10009,10004,10002,1002,631,2000,1969.16,1909.42,59.74,0.03 ,10008,29,10004,0
10009,10004,10002,1002,631,6000,5907.48,5728.26,179.22,0.03 ,10008,29,10004,0
10012,10002,10002,1006,440,19000,18265.13,16859.897,1405.233,0.08 ,10010,7,10004,0
10012,10002,10002,1006,440,28500,27397.69,25289.8455,2107.8445,0.08 ,10010,7,10004,0
10001,10001,10001,1013,2074,7000,12481.69,10292.863,2188.827,0.18 ,10002,52,10002,0
10002,10001,10001,1005,1124,14000,27134.1,20585.712,6548.388,0.24 ,10002,52,10002,0
10002,10001,10001,1005,1124,3500,6240.84,5146.4315,1094.4085,0.18 ,10002,52,10002,0
10002,10001,10001,1005,1124,10500,20350.58,15439.284,4911.296,0.24 ,10002,52,10002,0
10002,10001,10001,1005,1124,14000,27134.1,20585.712,6548.388,0.24 ,10002,52,10002,0
10002,10001,10001,1005,1124,3500,6783.53,5146.4315,1637.0985,0.24 ,10002,52,10002,0
10002,10001,10001,1005,1124,3500,6783.53,5146.0815,1637.4485,0.24 ,10002,52,10002,0
10002,10001,10001,1005,1124,21000,40701.15,30876.972,9824.178,0.24 ,10002,52,10002,0
10005,10002,10002,1006,975,190000,173813.29,168598.78,5214.51,0.03 ,10008,29,10004,0
10009,10004,10002,1002,279,2000,1969.16,1909.42,59.74,0.03 ,10008,29,10004,0
10009,10004,10002,1002,279,4000,3938.32,3818.84,119.48,0.03 ,10008,29,10004,0
10009,10004,10002,1002,279,2000,1969.17,1909.42,59.75,0.03 ,10008,29,10004,0
10001,10001,10001,1013,2074,63000,112335.17,92630.916,19704.254,0.18 ,10002,52,10002,0
10003,10001,10001,1002,1241,7000,12481.69,10292.317,2189.373,0.18 ,10002,52,10002,0
10023,10004,10002,1005,1288,2000,2170.73,1909.42,261.31,0.12 ,10018,86,10004,0
10015,10001,10001,1006,1701,3500,6783.53,5146.1585,1637.3715,0.24 ,10001,53,10001,0
10015,10001,10001,1006,1701,3500,6783.52,5146.1585,1637.3615,0.24 ,10001,53,10001,0
10004,10001,10001,1006,61,3500,6240.84,5146.1585,1094.6815,0.18 ,10001,53,10001,0
10005,10002,10002,1006,975,95000,86906.65,84299.39,2607.26,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,28500,26071.99,25289.8455,782.1445,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,47500,43453.32,42149.7425,1303.5775,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,28500,26071.99,25289.8455,782.1445,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,9500,8690.66,8429.9485,260.7115,0.03 ,10008,29,10004,0
10009,10004,10002,1002,631,2000,1969.16,1909.42,59.74,0.03 ,10008,29,10004,0
10006,10002,10002,1013,993,1000,1085.36,1007.84,77.52,0.07 ,10004,131,10003,0
10012,10002,10002,1006,440,9500,9132.56,8429.9485,702.6115,0.08 ,10010,7,10004,0
10012,10002,10002,1006,440,9500,9132.56,8429.9485,702.6115,0.08 ,10010,7,10004,0
10001,10001,10001,1013,2074,21000,37445.06,30876.972,6568.088,0.18 ,10002,52,10002,0
10001,10001,10001,1013,2074,17500,31204.22,25730.775,5473.445,0.18 ,10002,52,10002,0
10005,10002,10002,1006,975,9500,8690.66,8429.863,260.797,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,28500,26071.99,25289.8455,782.1445,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,66500,60834.65,59009.6395,1825.0105,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,114000,104287.98,101159.382,3128.598,0.03 ,10008,29,10004,0
10005,10002,10002,1006,975,76000,69525.32,67439.436,2085.884,0.03 ,10008,29,10004,0
10009,10004,10002,1002,631,2000,1969.17,1880.01,89.16,0.05 ,10008,29,10004,0
10012,10002,10002,1006,440,9500,9133.62,8429.9485,703.6715,0.08 ,10010,8,10004,0
10019,10003,10003,1006,1311,15000,8140.23,7208.715,931.515,0.11 ,10015,8,10004,0
10019,10003,10003,1006,1311,30000,16280.46,14419.83,1860.63,0.11 ,10015,8,10004,0
10019,10003,10003,1006,1311,15000,8140.23,7209.915,930.315,0.11 ,10015,8,10004,0
10009,10004,10002,1002,279,4000,3938.32,3760.012,178.308,0.05 ,10008,30,10004,0
10005,10002,10002,1006,975,9500,8688.53,8429.9485,258.5815,0.03 ,10008,30,10004,0
10016,10002,10002,1014,1464,9500,10308.43,8429.9485,1878.4815,0.18 ,10020,3,10004,0
10005,10002,10002,1006,975,114000,104262.42,101134.644,3127.776,0.03 ,10008,30,10004,0
10005,10002,10002,1006,975,28500,26065.6,25283.6325,781.9675,0.03 ,10008,30,10004,0
10005,10002,10002,1006,975,513000,469180.87,455105.385,14075.485,0.03 ,10008,30,10004,0
10009,10004,10002,1002,631,2000,1968.68,1880.01,88.67,0.05 ,10008,30,10004,0
10007,10002,10002,1003,884,95000,88357.98,84278.775,4079.205,0.05 ,10008,30,10004,0
10002,10001,10001,1005,1124,21000,37435.88,30881.34,6554.54,0.18 ,10002,53,10002,0
10002,10001,10001,1005,1124,7000,12478.63,10293.78,2184.85,0.18 ,10002,53,10002,0
10002,10001,10001,1005,1124,49000,87350.38,72056.46,15293.92,0.18 ,10002,53,10002,0
10001,10001,10001,1013,2074,31500,56153.82,46322.01,9831.81,0.18 ,10002,53,10002,0
10001,10001,10001,1013,2074,14000,24957.25,20587.56,4369.69,0.18 ,10002,53,10002,0
10001,10001,10001,1013,2074,129500,230854.61,190434.93,40419.68,0.18 ,10002,53,10002,0
10004,10001,10001,1006,61,14000,24957.25,20587.56,4369.69,0.18 ,10001,54,10001,0
10004,10001,10001,1006,61,24500,43675.19,36028.23,7646.96,0.18 ,10001,54,10001,0
10014,10003,10003,1003,1630,15000,8138.24,7209.915,928.325,0.11 ,10011,38,10003,0
10005,10002,10002,1006,975,199500,182459.23,176985.4275,5473.8025,0.03 ,10008,30,10004,0
10009,10004,10002,1002,279,4000,3937.36,3760.012,177.348,0.05 ,10008,30,10004,0
10001,10001,10001,1013,2074,59500,106068.33,87497.249,18571.081,0.18 ,10002,53,10002,0
10004,10001,10001,1006,61,3500,6239.31,5146.89,1092.42,0.18 ,10001,54,10001,0
10004,10001,10001,1006,61,3500,6239.31,5146.89,1092.42,0.18 ,10001,54,10001,0
10002,10001,10001,1005,1124,24500,43675.19,36028.23,7646.96,0.18 ,10002,53,10002,0
10002,10001,10001,1005,1124,10500,18717.94,15440.67,3277.27,0.18 ,10002,53,10002,0
10002,10001,10001,1005,1124,7000,12478.63,10293.78,2184.85,0.18 ,10002,53,10002,0
10002,10001,10001,1005,1124,45500,81111.08,66909.57,14201.51,0.18 ,10002,53,10002,0
10001,10001,10001,1013,2074,31500,56153.82,46322.01,9831.81,0.18 ,10002,53,10002,0
10001,10001,10001,1013,2074,7000,12478.63,10293.78,2184.85,0.18 ,10002,53,10002,0
10005,10002,10002,1006,975,9500,8688.53,8427.8965,260.6335,0.03 ,10008,30,10004,0
10005,10002,10002,1006,975,171000,156393.62,151701.795,4691.825,0.03 ,10008,30,10004,0
10015,10001,10001,1006,1701,3500,6239.31,5146.89,1092.42,0.18 ,10001,54,10001,0
10004,10001,10001,1006,61,28000,49914.5,41175.12,8739.38,0.18 ,10001,54,10001,0
10025,10002,10002,1005,1783,760,883.58,674.2302,209.3498,0.24 ,10021,2,10004,0
10025,10002,10002,1005,1783,14240,16555.5,12632.959,3922.541,0.24 ,10021,2,10004,0
10001,10001,10001,1013,2074,10500,18717.94,15440.67,3277.27,0.18 ,10002,54,10002,0
10001,10001,10001,1013,2074,70000,124786.27,102937.8,21848.47,0.18 ,10002,54,10002,0
10026,10003,10003,1002,777,15000,7208.15,7209.915,-1.765,0.00 ,10020,4,10004,1
10023,10004,10002,1005,1288,2000,2170.2,2029.91,140.29,0.06 ,10018,88,10004,0
10005,10002,10002,1006,983,180500,165082.16,160129.6725,4952.4875,0.03 ,10008,31,10004,1
10022,10004,10002,1013,1751,4000,4030.36,3776.98,253.38,0.06 ,10008,31,10004,0
10001,10001,10001,1013,2074,7000,12538.04,10293.78,2244.26,0.18 ,10002,54,10002,0
10022,10004,10002,1013,1751,10000,10123.89,9442.47,681.42,0.07 ,10008,31,10004,0
10009,10004,10002,1002,631,4000,3956.1,3776.98,179.12,0.05 ,10008,31,10004,0
10009,10004,10002,1002,631,2000,1978.05,1888.49,89.56,0.05 ,10008,31,10004,0
10009,10004,10002,1002,631,2000,1978.05,1888.49,89.56,0.05 ,10008,31,10004,0
10009,10004,10002,1002,631,2000,1978.05,1888.51,89.54,0.05 ,10008,31,10004,0
10001,10001,10001,1013,2074,24500,43883.13,36028.328,7854.802,0.18 ,10002,54,10002,0
10019,10003,10003,1006,1311,80000,43610.56,38452.88,5157.68,0.12 ,10015,9,10004,0
10003,10001,10001,1002,1241,10500,18807.06,15514.1805,3292.8795,0.18 ,10002,54,10002,0
10027,10001,10001,1006,61,7000,12538.04,10342.787,2195.253,0.18 ,10001,55,10001,0
10027,10001,10001,1006,61,7000,12538.04,10342.787,2195.253,0.18 ,10001,55,10001,0
10027,10001,10001,1006,61,3500,6269.02,5171.39,1097.63,0.18 ,10001,55,10001,0
10005,10002,10002,1006,975,104500,96028.9,93128.4145,2900.4855,0.03 ,10008,31,10004,0
10005,10002,10002,1006,975,19000,17459.79,16936.011,523.779,0.03 ,10008,31,10004,0
10005,10002,10002,1006,975,180500,165868.09,160892.1045,4975.9855,0.03 ,10008,31,10004,0
10009,10004,10002,1005,2162,6000,5934.15,5665.482,268.668,0.05 ,10008,31,10004,0
10001,10001,10001,1013,2074,42000,75228.22,62056.722,13171.498,0.18 ,10002,54,10002,0
10001,10001,10001,1013,2074,45500,81497.23,67228.1155,14269.1145,0.18 ,10002,54,10002,0
10001,10001,10001,1013,2074,24500,43883.13,36199.7545,7683.3755,0.18 ,10002,54,10002,0
10028,10003,10003,1005,740,15000,12265.47,7207.125,5058.345,0.41 ,10022,65,10004,0
10005,10002,10002,1006,975,228000,209517.59,203232.132,6285.458,0.03 ,10008,32,10004,0
10005,10002,10002,1006,975,95000,87298.99,84680.055,2618.935,0.03 ,10008,32,10004,0
10029,10001,10001,1006,61,7000,12538.04,10342.787,2195.253,0.18 ,10001,56,10001,0
10029,10001,10001,1006,61,3500,6269.01,5171.39,1097.62,0.18 ,10001,56,10001,0
10030,10003,10003,1014,593,15000,8176.98,6998.67,1178.31,0.14 ,10017,75,10004,0
10009,10004,10002,1002,279,8000,7912.2,7771.288,140.912,0.02 ,10008,32,10004,0
10009,10004,10002,1002,279,2000,1978.05,1954.72,23.33,0.01 ,10008,32,10004,0
10031,10002,10002,1003,184,9500,9987.18,7371.43,2615.75,0.26 ,10020,5,10004,0
10005,10002,10002,1002,1400,209000,191216.82,185854.713,5362.107,0.03 ,10008,32,10004,1
10001,10001,10001,1013,2074,84000,150456.43,124113.444,26342.986,0.18 ,10002,55,10002,0
10029,10001,10001,1006,61,24500,43883.13,36199.7545,7683.3755,0.18 ,10001,56,10001,0
10032,10003,10003,1013,1983,135000,50915.32,50989.365,-74.045,0.00 ,10023,80,10004,1
10030,10003,10003,1014,593,10000,5426.82,4665.78,761.04,0.14 ,10017,75,10004,0
10030,10003,10003,1014,593,5000,2713.41,2332.89,380.52,0.14 ,10017,75,10004,0
10030,10003,10003,1014,593,15000,8140.23,6998.67,1141.56,0.14 ,10017,75,10004,0
10005,10002,10002,1006,975,19000,17434.46,16936.011,498.449,0.03 ,10008,32,10004,0
10005,10002,10002,1006,975,123500,113324.02,111662.772,1661.248,0.01 ,10008,32,10004,0
10005,10002,10002,1006,975,19000,17434.46,16936.011,498.449,0.03 ,10008,32,10004,0
10005,10002,10002,1006,975,114000,104606.79,102483.948,2122.842,0.02 ,10008,32,10004,0
10005,10002,10002,1006,975,95000,87172.32,84680.055,2492.265,0.03 ,10008,32,10004,0
10009,10004,10002,1002,279,6000,5925.54,5883.552,41.988,0.01 ,10008,32,10004,0
10009,10004,10002,1002,279,4000,3950.36,3711.16,239.2,0.06 ,10008,32,10004,0
10009,10004,10002,1002,279,4000,3950.36,3711.16,239.2,0.06 ,10008,32,10004,0
10009,10004,10002,1002,279,8000,7900.72,7422.328,478.392,0.06 ,10008,32,10004,0
10022,10004,10002,1013,1751,8000,8087.35,7180.944,906.406,0.11 ,10008,32,10004,0
10001,10001,10001,1013,2074,21000,37559.53,31028.466,6531.064,0.17 ,10002,55,10002,0
10001,10001,10001,1013,2074,35000,62599.22,51713.935,10885.285,0.17 ,10002,55,10002,0
10001,10001,10001,1013,2074,28000,50079.37,41371.148,8708.222,0.17 ,10002,55,10002,0
10001,10001,10001,1013,2074,10500,18779.76,15514.1805,3265.5795,0.17 ,10002,55,10002,0
10033,10003,10003,1005,1965,45000,27294.81,20095.02,7199.79,0.26 ,10024,8,10004,0
10030,10003,10003,1014,593,60000,32660.46,24390.78,8269.68,0.25 ,10017,75,10004,0
10009,10004,10002,1005,2162,14000,13826.26,12144.244,1682.016,0.12 ,10008,32,10004,0
10022,10004,10002,1013,1751,2000,2021.84,1734.89,286.95,0.14 ,10025,68,10004,0
10022,10004,10002,1013,1751,2000,2021.84,1734.89,286.95,0.14 ,10025,68,10004,0
10001,10001,10001,1013,2074,91000,162757.95,134456.231,28301.719,0.17 ,10002,55,10002,0
10016,10002,10002,1014,1464,19000,19207.46,16481.474,2725.986,0.14 ,10020,5,10004,0
10034,10002,10002,1005,358,19000,19207.46,16481.474,2725.986,0.14 ,10013,78,10003,0
10032,10003,10003,1013,1983,375000,141431.46,141636.75,-205.29,0.00 ,10023,80,10004,1
10035,10004,10002,1005,762,8000,8709.46,6939.568,1769.892,0.20 ,10019,44,10004,0
10035,10004,10002,1005,762,2000,2177.36,1734.89,442.47,0.20 ,10019,44,10004,0
10029,10001,10001,1006,61,21000,37559.53,31028.361,6531.169,0.17 ,10001,56,10001,0
10005,10002,10002,1006,975,167500,153698.57,145297.3725,8401.1975,0.05 ,10008,32,10004,0
10005,10002,10002,1006,975,41500,37112.39,35999.009,1113.381,0.03 ,10008,32,10004,0
10022,10004,10002,1013,1751,4000,4043.68,3469.78,573.9,0.14 ,10025,68,10004,0
10036,10003,10003,1015,1228,15000,5948.87,7207.11,-1258.24,-0.21 ,10026,24,10004,1
10036,10003,10003,1015,1228,410000,162602.43,154631.91,7970.52,0.05 ,10026,24,10004,1
10036,10003,10003,1015,1228,90000,35693.22,33943.59,1749.63,0.05 ,10026,24,10004,1
10036,10003,10003,1015,1228,250000,99147.83,94287.75,4860.08,0.05 ,10026,24,10004,1
10036,10003,10003,1015,1228,255000,101130.78,96173.25,4957.53,0.05 ,10026,24,10004,1
10030,10003,10003,1014,593,15000,8165.12,6998.67,1166.45,0.14 ,10017,75,10004,0
10030,10003,10003,1014,593,30000,15863.65,13997.34,1866.31,0.12 ,10017,75,10004,0
10030,10003,10003,1014,593,30000,16330.23,13997.34,2332.89,0.14 ,10017,75,10004,0
10012,10002,10002,1006,440,9500,9012.73,8240.737,771.993,0.09 ,10010,10,10004,0
10012,10002,10002,1006,440,9500,9012.73,8240.737,771.993,0.09 ,10010,10,10004,0
10005,10004,10002,1006,975,100000,89427.45,91828.6,-2401.15,-0.03 ,10008,32,10004,1
10005,10004,10002,1006,975,62000,55445.02,55184.65,260.37,0.00 ,10008,32,10004,1
10005,10005,10002,1006,975,68285,61065.57,60778.7714,286.7986,0.00 ,10008,32,10004,1
10037,10002,10002,1006,975,209000,186903.37,181296.214,5607.156,0.03 ,10008,32,10004,0
10019,10003,10003,1006,1311,15000,7698.54,6998.67,699.87,0.09 ,10015,11,10004,1
10038,10003,10003,1009,892,15000,9345.12,6998.67,2346.45,0.25 ,10027,99,10004,0
10030,10003,10003,1014,593,85000,46336.22,40222.425,6113.795,0.13 ,10017,76,10004,0
10030,10003,10003,1014,593,20000,10902.64,9613.22,1289.42,0.12 ,10017,76,10004,0
10030,10003,10003,1014,593,15000,7943.35,7208.985,734.365,0.09 ,10017,76,10004,0
10005,10002,10002,1006,975,9500,8495.61,8715.528,-219.918,-0.03 ,10008,33,10004,0
